130229	玉田县
130202	路南区
130227	迁西县
130203	路北区
130207	丰南区
130208	丰润区
130209	曹妃甸区
130281	遵化市
130204	古冶区
130205	开平区
130283	迁安市
130225	乐亭县
130224	滦南县
130302	海港区
130304	北戴河区
130306	抚宁区
130322	昌黎县
130321	青龙满族自治县
130324	卢龙县
130303	山海关区
130728	怀安县
130732	赤城县
130722	张北县
130727	阳原县
130706	下花园区
130726	蔚县
130702	桥东区
130724	沽源县
130723	康保县
130730	怀来县
130725	尚义县
130703	桥西区
130705	宣化区
130731	涿鹿县
130708	万全区
130709	崇礼区
130506	南和区
130529	巨鹿县
130530	新河县
130524	柏乡县
130502	襄都区
130535	临西县
130581	南宫市
130523	内丘县
130505	任泽区
130528	宁晋县
130532	平乡县
130525	隆尧县
130531	广宗县
130533	威县
130582	沙河市
130534	清河县
130522	临城县
130503	信都区
130627	唐县
130684	高碑店市
130607	满城区
130609	徐水区
130683	安国市
130628	高阳县
130608	清苑区
130634	曲阳县
130606	莲池区
130637	博野县
130631	望都县
130629	容城县
130636	顺平县
130626	定兴县
130632	安新县
130682	定州市
130638	雄县
130681	涿州市
130630	涞源县
130633	易县
130623	涞水县
130602	竞秀区
130635	蠡县
130624	阜平县
130927	南皮县
130928	吴桥县
130984	河间市
130921	沧县
130929	献县
130903	运河区
130981	泊头市
130902	新华区
130924	海兴县
130930	孟村回族自治县
130923	东光县
130983	黄骅市
130926	肃宁县
130982	任丘市
130925	盐山县
130922	青县
130105	新华区
130181	辛集市
130107	井陉矿区
130133	赵县
130128	深泽县
130102	长安区
130129	赞皇县
130131	平山县
130130	无极县
130121	井陉县
130132	元氏县
130109	藁城区
130183	晋州市
130111	栾城区
130123	正定县
130108	裕华区
130126	灵寿县
130125	行唐县
130127	高邑县
130184	新乐市
130104	桥西区
130110	鹿泉区
130431	鸡泽县
130402	邯山区
130425	大名县
130434	魏县
130424	成安县
130408	永年区
130430	邱县
130404	复兴区
130426	涉县
130481	武安市
130406	峰峰矿区
130433	馆陶县
130403	丛台区
130432	广平县
130407	肥乡区
130427	磁县
130423	临漳县
130435	曲周县
131028	大厂回族自治县
131082	三河市
131002	安次区
131022	固安县
131081	霸州市
131003	广阳区
131023	永清县
131025	大城县
131026	文安县
131024	香河县
130803	双滦区
130804	鹰手营子矿区
130821	承德县
130827	宽城满族自治县
130802	双桥区
130825	隆化县
130828	围场满族蒙古族自治县
130826	丰宁满族自治县
130881	平泉市
130824	滦平县
130822	兴隆县
140930	河曲县
140922	五台县
140932	偏关县
140923	代县
140925	宁武县
140902	忻府区
140924	繁峙县
140931	保德县
140928	五寨县
140921	定襄县
140929	岢岚县
140981	原平市
140926	静乐县
140927	神池县
141125	柳林县
141102	离石区
141128	方山县
141182	汾阳市
141129	中阳县
141122	交城县
141126	石楼县
141127	岚县
141121	文水县
141123	兴县
141130	交口县
141181	孝义市
141124	临县
141028	吉县
141034	汾西县
141026	安泽县
141024	洪洞县
141082	霍州市
141002	尧都区
141030	大宁县
141032	永和县
141031	隰县
141023	襄汾县
141029	乡宁县
141081	侯马市
141021	曲沃县
141022	翼城县
141025	古县
141033	蒲县
141027	浮山县
140825	新绛县
140830	芮城县
140822	万荣县
140824	稷山县
140827	垣曲县
140826	绛县
140828	夏县
140829	平陆县
140823	闻喜县
140802	盐湖区
140882	河津市
140821	临猗县
140881	永济市
140222	天镇县
140226	左云县
140214	云冈区
140223	广灵县
140221	阳高县
140212	新荣区
140215	云州区
140224	灵丘县
140213	平城区
140225	浑源县
140603	平鲁区
140623	右玉县
140621	山阴县
140602	朔城区
140681	怀仁市
140622	应县
140122	阳曲县
140123	娄烦县
140110	晋源区
140121	清徐县
140109	万柏林区
140106	迎泽区
140108	尖草坪区
140105	小店区
140107	杏花岭区
140181	古交市
140728	平遥县
140703	太谷区
140729	灵石县
140725	寿阳县
140781	介休市
140722	左权县
140723	和顺县
140721	榆社县
140702	榆次区
140724	昔阳县
140727	祁县
140525	泽州县
140581	高平市
140502	城区
140521	沁水县
140524	陵川县
140522	阳城县
140302	城区
140311	郊区
140322	盂县
140321	平定县
140303	矿区
140405	屯留区
140406	潞城区
140428	长子县
140423	襄垣县
140403	潞州区
140404	上党区
140430	沁县
140429	武乡县
140427	壶关县
140425	平顺县
140426	黎城县
140431	沁源县
210302	铁东区
210303	铁西区
210304	立山区
210323	岫岩满族自治县
210381	海城市
210311	千山区
210321	台安县
210911	细河区
210921	阜新蒙古族自治县
210904	太平区
210902	海州区
210905	清河门区
210903	新邱区
210922	彰武县
211321	朝阳县
211322	建平县
211381	北票市
211382	凌源市
211302	双塔区
211324	喀喇沁左翼蒙古族自治县
211303	龙城区
211003	文圣区
211011	太子河区
211004	宏伟区
211021	辽阳县
211005	弓长岭区
211002	白塔区
211081	灯塔市
211204	清河区
211221	铁岭县
211202	银州区
211223	西丰县
211281	调兵山市
211224	昌图县
211282	开原市
211403	龙港区
211481	兴城市
211404	南票区
211422	建昌县
211402	连山区
211421	绥中县
210727	义县
210782	北镇市
210703	凌河区
210702	古塔区
210711	太和区
210781	凌海市
210726	黑山县
211102	双台子区
211104	大洼区
211103	兴隆台区
211122	盘山县
210521	本溪满族自治县
210522	桓仁满族自治县
210504	明山区
210505	南芬区
210502	平山区
210503	溪湖区
210111	苏家屯区
210114	于洪区
210113	沈北新区
210181	新民市
210105	皇姑区
210124	法库县
210112	浑南区
210103	沈河区
210123	康平县
210104	大东区
210115	辽中区
210106	铁西区
210102	和平区
210682	凤城市
210603	振兴区
210604	振安区
210602	元宝区
210624	宽甸满族自治县
210681	东港市
210403	东洲区
210402	新抚区
210423	清原满族自治县
210422	新宾满族自治县
210404	望花区
210421	抚顺县
210411	顺城区
210202	中山区
210224	长海县
210211	甘井子区
210214	普兰店区
210281	瓦房店市
210204	沙河口区
210203	西岗区
210212	旅顺口区
210283	庄河市
210213	金州区
210803	西市区
210882	大石桥市
210802	站前区
210881	盖州市
210804	鲅鱼圈区
210811	老边区
220622	靖宇县
220623	长白朝鲜族自治县
220621	抚松县
220605	江源区
220602	浑江区
220681	临江市
220582	集安市
220524	柳河县
220581	梅河口市
220503	二道江区
220523	辉南县
220521	通化县
220502	东昌区
220284	磐石市
220203	龙潭区
220281	蛟河市
220282	桦甸市
220283	舒兰市
220211	丰满区
220202	昌邑区
220204	船营区
220221	永吉县
222404	珲春市
222403	敦化市
222402	图们市
222401	延吉市
222406	和龙市
222424	汪清县
222405	龙井市
222426	安图县
220403	西安区
220402	龙山区
220422	东辽县
220421	东丰县
220106	绿园区
220122	农安县
220104	朝阳区
220113	九台区
220103	宽城区
220184	公主岭市
220182	榆树市
220105	二道区
220183	德惠市
220102	南关区
220112	双阳区
220881	洮南市
220822	通榆县
220802	洮北区
220821	镇赉县
220882	大安市
220382	双辽市
220323	伊通满族自治县
220303	铁东区
220302	铁西区
220322	梨树县
220722	长岭县
220781	扶余市
220702	宁江区
220721	前郭尔罗斯蒙古族自治县
220723	乾安县
320412	武进区
320411	新北区
320413	金坛区
320404	钟楼区
320402	天宁区
320481	溧阳市
320303	云龙区
320312	铜山区
320382	邳州市
320381	新沂市
320322	沛县
320321	丰县
320302	鼓楼区
320311	泉山区
320305	贾汪区
320324	睢宁县
320812	清江浦区
320831	金湖县
320830	盱眙县
320813	洪泽区
320826	涟水县
320803	淮安区
320804	淮阴区
320115	江宁区
320105	建邺区
320114	雨花台区
320113	栖霞区
320102	玄武区
320116	六合区
320118	高淳区
320111	浦口区
320106	鼓楼区
320117	溧水区
320104	秦淮区
321023	宝应县
321081	仪征市
321012	江都区
321003	邗江区
321002	广陵区
321084	高邮市
321322	沭阳县
321324	泗洪县
321323	泗阳县
321302	宿城区
321311	宿豫区
320685	海安市
320612	通州区
320682	如皋市
320602	崇川区
320623	如东县
320681	启东市
320684	海门区
321181	丹阳市
321102	京口区
321112	丹徒区
321183	句容市
321182	扬中市
321111	润州区
320214	新吴区
320205	锡山区
320213	梁溪区
320206	惠山区
320211	滨湖区
320282	宜兴市
320281	江阴市
320581	常熟市
320507	相城区
320508	姑苏区
320506	吴中区
320571	苏州工业园区
320585	太仓市
320582	张家港市
320583	昆山市
320509	吴江区
320505	虎丘区
320722	东海县
320724	灌南县
320707	赣榆区
320723	灌云县
320706	海州区
320703	连云区
320921	响水县
320904	大丰区
320981	东台市
320903	盐都区
320924	射阳县
320902	亭湖区
320922	滨海县
320925	建湖县
320923	阜宁县
321281	兴化市
321203	高港区
321282	靖江市
321202	海陵区
321204	姜堰区
321283	泰兴市
330382	乐清市
330383	龙港市
330329	泰顺县
330302	鹿城区
330381	瑞安市
330326	平阳县
330327	苍南县
330328	文成县
330304	瓯海区
330324	永嘉县
330305	洞头区
330303	龙湾区
330624	新昌县
330602	越城区
330604	上虞区
330603	柯桥区
330681	诸暨市
330683	嵊州市
330703	金东区
330723	武义县
330784	永康市
330781	兰溪市
330727	磐安县
330726	浦江县
330783	东阳市
330702	婺城区
330782	义乌市
330824	开化县
330881	江山市
330803	衢江区
330822	常山县
330825	龙游县
330802	柯城区
330206	北仑区
330205	江北区
330203	海曙区
330282	慈溪市
330226	宁海县
330212	鄞州区
330225	象山县
330281	余姚市
330213	奉化区
330211	镇海区
330251	大榭开发区
330252	杭州湾新区
330921	岱山县
330903	普陀区
330902	定海区
330922	嵊泗县
331181	龙泉市
331125	云和县
331124	松阳县
331123	遂昌县
331126	庆元县
331127	景宁畲族自治县
331102	莲都区
331121	青田县
331122	缙云县
330421	嘉善县
330482	平湖市
330481	海宁市
330402	南湖区
330424	海盐县
330411	秀洲区
330483	桐乡市
330503	南浔区
330523	安吉县
330522	长兴县
330521	德清县
330502	吴兴区
331003	黄岩区
331004	路桥区
331082	临海市
331083	玉环市
331081	温岭市
331024	仙居县
331002	椒江区
331022	三门县
331023	天台县
511922	南江县
511923	平昌县
511921	通江县
511902	巴州区
511903	恩阳区
512021	安岳县
512022	乐至县
512002	雁江区
513230	壤塘县
513232	若尔盖县
513223	茂县
513224	松潘县
513226	金川县
513231	阿坝县
513201	马尔康市
513222	理县
513233	红原县
513221	汶川县
513225	九寨沟县
513227	小金县
513228	黑水县
511502	翠屏区
511528	兴文县
511529	屏山县
511526	珙县
511527	筠连县
511503	南溪区
511523	江安县
511524	长宁县
511525	高县
511504	叙州区
513338	得荣县
513324	九龙县
513332	石渠县
513337	稻城县
513333	色达县
513335	巴塘县
513328	甘孜县
513331	白玉县
513325	雅江县
513323	丹巴县
513326	道孚县
513330	德格县
513336	乡城县
513334	理塘县
513329	新龙县
513327	炉霍县
513301	康定市
513322	泸定县
510981	射洪市
510904	安居区
510903	船山区
510923	大英县
510921	蓬溪县
510723	盐亭县
510726	北川羌族自治县
510704	游仙区
510703	涪城区
510727	平武县
510781	江油市
510722	三台县
510725	梓潼县
510705	安州区
510106	金牛区
510112	龙泉驿区
510108	成华区
510116	双流区
510113	青白江区
510115	温江区
510117	郫都区
510185	简阳市
510105	青羊区
510118	新津区
510107	武侯区
510129	大邑县
510121	金堂县
510114	新都区
510131	蒲江县
510184	崇州市
510182	彭州市
510183	邛崃市
510104	锦江区
510181	都江堰市
510322	富顺县
510311	沿滩区
510303	贡井区
510302	自流井区
510304	大安区
510321	荣县
510411	仁和区
510402	东区
510422	盐边县
510403	西区
510421	米易县
511825	天全县
511803	名山区
511826	芦山县
511822	荥经县
511827	宝兴县
511823	汉源县
511802	雨城区
511824	石棉县
511702	通川区
511723	开江县
511722	宣汉县
511724	大竹县
511725	渠县
511781	万源市
511703	达川区
511304	嘉陵区
511322	营山县
511302	顺庆区
511321	南部县
511381	阆中市
511325	西充县
511323	蓬安县
511324	仪陇县
511303	高坪区
511002	市中区
511083	隆昌市
511024	威远县
511011	东兴区
511025	资中县
511623	邻水县
511621	岳池县
511622	武胜县
511603	前锋区
511602	广安区
511681	华蓥市
511402	东坡区
511425	青神县
511421	仁寿县
511403	彭山区
511424	丹棱县
511423	洪雅县
510525	古蔺县
510524	叙永县
510521	泸县
510503	纳溪区
510502	江阳区
510504	龙马潭区
510522	合江县
513436	美姑县
513430	金阳县
513432	喜德县
513401	西昌市
513426	会东县
513424	德昌县
513433	冕宁县
513434	越西县
513437	雷波县
513431	昭觉县
513435	甘洛县
513423	盐源县
513428	普格县
513425	会理市
513429	布拖县
513422	木里藏族自治县
513427	宁南县
510604	罗江区
510623	中江县
510683	绵竹市
510603	旌阳区
510682	什邡市
510681	广汉市
510811	昭化区
510812	朝天区
510824	苍溪县
510802	利州区
510823	剑阁县
510822	青川县
510821	旺苍县
511111	沙湾区
511133	马边彝族自治县
511132	峨边彝族自治县
511123	犍为县
511129	沐川县
511102	市中区
511112	五通桥区
511124	井研县
511126	夹江县
511181	峨眉山市
511113	金口河区
610528	富平县
610525	澄城县
610527	白水县
610526	蒲城县
610503	华州区
610581	韩城市
610522	潼关县
610523	大荔县
610524	合阳县
610502	临渭区
610582	华阴市
610425	礼泉县
610424	乾县
610403	杨陵区
610431	武功县
610422	三原县
610482	彬州市
610402	秦都区
610423	泾阳县
610426	永寿县
610429	旬邑县
610430	淳化县
610404	渭城区
610428	长武县
610481	兴平市
611022	丹凤县
611023	商南县
611024	山阳县
611021	洛南县
611026	柞水县
611002	商州区
611025	镇安县
610114	阎良区
610117	高陵区
610104	莲湖区
610111	灞桥区
610116	长安区
610124	周至县
610112	未央区
610102	新城区
610122	蓝田县
610113	雁塔区
610118	鄠邑区
610115	临潼区
610103	碑林区
610922	石泉县
610927	镇坪县
610926	平利县
610925	岚皋县
610923	宁陕县
610902	汉滨区
610928	旬阳市
610921	汉阴县
610929	白河县
610924	紫阳县
610324	扶风县
610323	岐山县
610328	千阳县
610330	凤县
610304	陈仓区
610303	金台区
610329	麟游县
610302	渭滨区
610322	凤翔区
610331	太白县
610326	眉县
610327	陇县
610831	子洲县
610803	横山区
610829	吴堡县
610822	府谷县
610824	靖边县
610830	清涧县
610828	佳县
610825	定边县
610881	神木市
610802	榆阳区
610827	米脂县
610826	绥德县
610628	富县
610632	黄陵县
610625	志丹县
610630	宜川县
610627	甘泉县
610603	安塞区
610621	延长县
610681	子长市
610631	黄龙县
610622	延川县
610629	洛川县
610626	吴起县
610602	宝塔区
610703	南郑区
610729	留坝县
610722	城固县
610702	汉台区
610723	洋县
610727	略阳县
610724	西乡县
610726	宁强县
610730	佛坪县
610728	镇巴县
610725	勉县
610203	印台区
610222	宜君县
610204	耀州区
610202	王益区
540302	卡若区
540328	芒康县
540321	江达县
540327	左贡县
540326	八宿县
540330	边坝县
540322	贡觉县
540323	类乌齐县
540329	洛隆县
540324	丁青县
540325	察雅县
540202	桑珠孜区
540230	康马县
540229	仁布县
540225	拉孜县
540221	南木林县
540223	定日县
540237	岗巴县
540224	萨迦县
540227	谢通门县
540231	定结县
540222	江孜县
540226	昂仁县
540232	仲巴县
540235	聂拉木县
540233	亚东县
540234	吉隆县
540228	白朗县
540236	萨嘎县
540626	索县
540625	申扎县
540629	尼玛县
540623	聂荣县
540602	色尼区
540624	安多县
540621	嘉黎县
540628	巴青县
540630	双湖县
540622	比如县
540627	班戈县
540103	堆龙德庆区
540122	当雄县
540123	尼木县
540104	达孜区
540121	林周县
540102	城关区
540124	曲水县
540127	墨竹工卡县
542521	普兰县
542524	日土县
542526	改则县
542525	革吉县
542523	噶尔县
542527	措勤县
542522	札达县
540524	琼结县
540530	错那县
540522	贡嘎县
540531	浪卡子县
540528	加查县
540521	扎囊县
540523	桑日县
540502	乃东区
540529	隆子县
540525	曲松县
540527	洛扎县
540526	措美县
540425	察隅县
540426	朗县
540424	波密县
540423	墨脱县
540421	工布江达县
540422	米林县
540402	巴宜区
350302	城厢区
350304	荔城区
350322	仙游县
350305	秀屿区
350303	涵江区
350702	延平区
350725	政和县
350722	浦城县
350723	光泽县
350724	松溪县
350721	顺昌县
350703	建阳区
350781	邵武市
350782	武夷山市
350783	建瓯市
350926	柘荣县
350981	福安市
350921	霞浦县
350925	周宁县
350922	古田县
350923	屏南县
350924	寿宁县
350902	蕉城区
350982	福鼎市
350203	思明区
350211	集美区
350205	海沧区
350206	湖里区
350213	翔安区
350212	同安区
350124	闽清县
350104	仓山区
350121	闽侯县
350128	平潭县
350105	马尾区
350123	罗源县
350111	晋安区
350122	连江县
350112	长乐区
350181	福清市
350125	永泰县
350102	鼓楼区
350103	台江区
350825	连城县
350821	长汀县
350824	武平县
350881	漳平市
350802	新罗区
350803	永定区
350823	上杭县
350623	漳浦县
350627	南靖县
350624	诏安县
350625	长泰区
350626	东山县
350603	龙文区
350602	芗城区
350622	云霄县
350629	华安县
350681	龙海区
350628	平和县
350504	洛江区
350526	德化县
350582	晋江市
350527	金门县
350521	惠安县
350524	安溪县
350583	南安市
350525	永春县
350505	泉港区
350503	丰泽区
350502	鲤城区
350581	石狮市
350427	沙县区
350403	三元区
350423	清流县
350425	大田县
350430	建宁县
350429	泰宁县
350421	明溪县
350428	将乐县
350424	宁化县
350481	永安市
350426	尤溪县
110113	顺义区
110105	朝阳区
110119	延庆区
110109	门头沟区
110118	密云区
110107	石景山区
110111	房山区
110116	怀柔区
110101	东城区
110106	丰台区
110102	西城区
110114	昌平区
110117	平谷区
110115	大兴区
110112	通州区
110108	海淀区
620104	西固区
620122	皋兰县
620102	城关区
620105	安宁区
620103	七里河区
620123	榆中县
620111	红古区
620121	永登县
620702	甘州区
620723	临泽县
620722	民乐县
620725	山丹县
620724	高台县
620721	肃南裕固族自治县
621123	渭源县
621121	通渭县
621126	岷县
621124	临洮县
621122	陇西县
621125	漳县
621102	安定区
620503	麦积区
620524	武山县
620522	秦安县
620502	秦州区
620525	张家川回族自治县
620521	清水县
620523	甘谷县
621224	康县
621227	徽县
621223	宕昌县
621226	礼县
621222	文县
621202	武都区
621225	西和县
621228	两当县
621221	成县
620825	庄浪县
620826	静宁县
620881	华亭市
620821	泾川县
620802	崆峒区
620823	崇信县
620822	灵台县
620923	肃北蒙古族自治县
620924	阿克塞哈萨克族自治县
620902	肃州区
620921	金塔县
620981	玉门市
620982	敦煌市
620922	瓜州县
620623	天祝藏族自治县
620602	凉州区
620621	民勤县
620622	古浪县
622927	积石山保安族东乡族撒拉族自治县
622901	临夏市
622924	广河县
622921	临夏县
622926	东乡族自治县
622925	和政县
622922	康乐县
622923	永靖县
621021	庆城县
621026	宁县
621022	环县
621025	正宁县
621027	镇原县
621024	合水县
621023	华池县
621002	西峰区
623001	合作市
623026	碌曲县
623024	迭部县
623023	舟曲县
623021	临潭县
623027	夏河县
623025	玛曲县
623022	卓尼县
620421	靖远县
620423	景泰县
620403	平川区
620422	会宁县
620402	白银区
620200	嘉峪关市
620302	金川区
620321	永昌县
810002	湾仔区
810007	九龙城区
810006	深水埗区
810012	元朗区
810011	屯门区
810001	中西区
810013	北区
810003	东区
810009	观塘区
810014	大埔区
810008	黄大仙区
810018	离岛区
810004	南区
810005	油尖旺区
810015	西贡区
810016	沙田区
810017	葵青区
810010	荃湾区
533325	兰坪白族普米族自治县
533301	泸水市
533324	贡山独龙族怒族自治县
533323	福贡县
533103	芒市
533123	盈江县
533122	梁河县
533124	陇川县
533102	瑞丽市
530621	鲁甸县
530626	绥江县
530628	彝良县
530623	盐津县
530629	威信县
530627	镇雄县
530625	永善县
530622	巧家县
530602	昭阳区
530681	水富市
530624	大关县
532322	双柏县
532325	姚安县
532301	楚雄市
532326	大姚县
532324	南华县
532329	武定县
532323	牟定县
532327	永仁县
532331	禄丰市
532328	元谋县
532927	巍山彝族回族自治县
532901	大理市
532926	南涧彝族自治县
532922	漾濞彝族自治县
532924	宾川县
532931	剑川县
532923	祥云县
532929	云龙县
532928	永平县
532925	弥渡县
532930	洱源县
532932	鹤庆县
530581	腾冲市
530521	施甸县
530523	龙陵县
530524	昌宁县
530502	隆阳区
532622	砚山县
532628	富宁县
532626	丘北县
532624	麻栗坡县
532627	广南县
532625	马关县
532601	文山市
532623	西畴县
530326	会泽县
530304	马龙区
530324	罗平县
530323	师宗县
530303	沾益区
530322	陆良县
530302	麒麟区
530381	宣威市
530325	富源县
532822	勐海县
532801	景洪市
532823	勐腊县
532529	红河县
532527	泸西县
532531	绿春县
532502	开远市
532524	建水县
532503	蒙自市
532523	屏边苗族自治县
532525	石屏县
532530	金平苗族瑶族傣族自治县
532504	弥勒市
532528	元阳县
532532	河口瑶族自治县
532501	个旧市
530129	寻甸回族彝族自治县
530125	宜良县
530126	石林彝族自治县
530113	东川区
530114	呈贡区
530112	西山区
530124	富民县
530128	禄劝彝族苗族自治县
530115	晋宁区
530102	五华区
530103	盘龙区
530181	安宁市
530127	嵩明县
530111	官渡区
530724	宁蒗彝族自治县
530702	古城区
530722	永胜县
530723	华坪县
530721	玉龙纳西族自治县
530902	临翔区
530925	双江拉祜族佤族布朗族傣族自治县
530924	镇康县
530926	耿马傣族佤族自治县
530923	永德县
530922	云县
530921	凤庆县
530927	沧源佤族自治县
530825	镇沅彝族哈尼族拉祜族自治县
530826	江城哈尼族彝族自治县
530822	墨江哈尼族自治县
530823	景东彝族自治县
530829	西盟佤族自治县
530828	澜沧拉祜族自治县
530802	思茅区
530821	宁洱哈尼族彝族自治县
530824	景谷傣族彝族自治县
530827	孟连傣族拉祜族佤族自治县
533401	香格里拉市
533423	维西傈僳族自治县
533422	德钦县
530428	元江哈尼族彝族傣族自治县
530403	江川区
530481	澄江市
530423	通海县
530424	华宁县
530427	新平彝族傣族自治县
530426	峨山彝族自治县
530425	易门县
530402	红塔区
431229	靖州苗族侗族自治县
431230	通道侗族自治县
431228	芷江侗族自治县
431227	新晃侗族自治县
431224	溆浦县
431221	中方县
431202	鹤城区
431222	沅陵县
431281	洪江市
431225	会同县
431226	麻阳苗族自治县
431223	辰溪县
430811	武陵源区
430802	永定区
